,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
236,TECHNOLOGY,<p>Hola mi nombra es Jeremiah^ mi amigos y yo iremero gusta video juegos. Mi amigos y yo iremero en la clasa computer.</p>,A2,3746536,36,S4786400,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,N3,N-MF,3400,,,,2021-06-25,N-MF
237,TECHNOLOGY,<p>En escuela yo video jugar en telephonos y la casa yo tambien video jugar en el telephono.</p>,A2,3746521,24,X4786385,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,N2,N-MM,4127,,,,2021-06-25,N-MF
238,TECHNOLOGY,<p>¡Hola! En las clases de americano^ mi clase usar las computadoras y telefonos. Mi familia usar tabletas y television. </p><p>Gracias^</p><p>Amari</p>,A2,3746554,19,V4786418,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,N3,N-MM,3543,,,,2021-06-25,N-MF
239,TECHNOLOGY,<p>MI amigos ver la television technoligica</p>,A2,3746414,27,Q4785898,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,N1,N-SE,4456,,,,2021-06-25,N-MM
313,CITY_TOWN,,A1,3731587,15,V4762313,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,473,,,,2021-06-25,N-NE
314,CITY_TOWN,<p>             Hola^ Profesor! He oido que vas a visitar a Maryland! Tambien oi que quieres visitar algunos lugares interesantes^ no tengo muchos pero aqui estan.<br></p><p>Tu puedes ir al Aquario^ Fort McHenry o el Museo de Arte 'Walter's'</p><p>Gracias por leer^ Isaias |Isa| Guevara Romero</p>,A1,3731311,33,Y4762037,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N4,,473,,,,2021-06-25,N-MF
315,CITY_TOWN,,A1,3729671,2,Y4760397,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,473,,,,2021-06-25,N-NE
316,CITY_TOWN,,A1,3729251,15,U4759977,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,2278,,,,2021-06-25,N-NE
317,CITY_TOWN,<p>Hola me llamo Sean. Yo tengo trece anios. Yo recomendational es ir a la piscina. Muchas pueblos vamanos a la piscina.</p>,A1,3727547,8,S4758273,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MM,3354,,,,2021-06-25,N-MF
318,CITY_TOWN,<p>Hola Senor^ me llamo Nyla me gusta. </p>,A1,3723531,11,Q4754255,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N2,N-SE,473,,,,2021-06-25,N-SE
319,CITY_TOWN,<p>Hloa mi maestro^ El acuario es un buen lugar para ir ^</p>,A1,3723651,32,U4754375,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-SE,473,3354.0,,,2021-06-25,N-MF
320,CITY_TOWN,<p>hola maestro^</p><p>queria contarles sobre nuestros lugares aqui en baltimore. tenemos muchos centros comercails diferentes como: arundel mills mall^ security mall^ columbia mall^ towson^ hunt valley y white marsh mall. tenemos muchos restaurantes de comida rapida como: chickfila^ popeyes^ mcdonalds^ burger king^ wendys.tambien tenemos restauarantes que venden buena comida como: outback steakhoouse^ kobes^ texas roadhouse^ olive garden. y muchas tiendas de abarrotes y tiendas regulares y cines y muchos lugares y llevar a su familia a un pequeno viaje por carrenta. espera que la pases genia<br></p>,A1,3723519,49,V4754243,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MF,4428,,,,2021-06-25,N-MF
321,CITY_TOWN,,A1,3723503,1,A4754227,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,Below N1,N-NE,3354,,,,2021-06-25,N-NE
322,CITY_TOWN,,A1,3722895,31,K4753619,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N1,N-NE,4294,,,,2021-06-25,N-NE
323,CITY_TOWN,<p>Hola mi nombre es Dagen^  </p><p><br></p><p>beunos dias </p>,A1,3721899,11,M4752619,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N1,N-SE,3354,,,,2021-06-25,N-SE
324,CITY_TOWN,<p>Hola^ Me llamo sanaa</p><p> diferente cosas que hacer es fotografa^ deportes etc^</p>,A1,3718479,30,Q4748819,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MM,4428,,,,2021-06-25,N-MF
325,CITY_TOWN,<p>Mi nombre es Arden^ mi favorita es </p>,A1,3718263,15,Y4748603,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,4428,,,,2021-06-25,N-SE
326,CITY_TOWN,1. dave y buster2. amc movies<br> 3. seis flages <br>,A1,3718055,23,S4748395,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N1,N-NE,3354,,,,2021-06-25,N-SE
327,CITY_TOWN,<p>Hola! Me llamo Joel. Me gusta en escuela en mi town. There is mucho actividades en mi escuela for students y teachers. </p>,A1,3717863,31,T4748203,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MM,4428,,,,2021-06-25,N-SE
328,CITY_TOWN,,A1,3717059,8,D4747399,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,4428,,,,2021-06-25,N-NE
329,CITY_TOWN,<p>Hola^ professor. Mi nombre es Blaine.<br></p><p>Uno actividad es partida restaraunte! Hay mucha delicioso comer.</p><p>Adios^ professor!</p>,A1,3716831,16,R4747171,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MF,4294,,,,2021-06-25,N-MF
330,CITY_TOWN,,A1,3716711,12,G4747051,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,3354,,,,2021-06-25,N-NE
331,CITY_TOWN,,A1,3715359,1,A4745696,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,4294,,,,2021-06-25,N-NE
332,CITY_TOWN,,A1,3715135,4,J4745471,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,Below N1,N-NE,473,,,,2021-06-25,N-NE
333,CITY_TOWN,<p>Hola Mucho Gusto mi llamo jenelle! Escuché que querías visitar lugares interesantes así que yo aquí para darle algunos. Uno es Six Flags^ Six flags es un parque de diversiones tienen montañas rusas y las otras cosas. Dos es Times Square en la ciudad de Nueva York ahí es donde dejan caer la pelota para el nuevo año y hacemos resoluciones de años nuevos. Tres es el mercadillo puedes conseguir cosas baratas allí. Su como muchas tiendas en uno pero su difícil de obtener un lugar de estacionamiento. Último es el AMC (el cine) hay algunos que tienen sillas reclinables y las sillas son súper cómodas. Pero eso es todo y espero que te lo hayas dado en estos lugares. Volver la próxima vez y tomar un montón de fotos. Hasta Pronto!</p>,A1,3716555,38,P4746895,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,I1,,3543,,,,2021-06-25,N-MF
334,CITY_TOWN,<p>Hola^</p><p>Los mejores lugares de nuestra ciudad son los puestos de comida^ el centro comercial^el parque y los bosques.</p><p>Nuetro centro comercial tiene muchas tiendas. El parque es enorme y lleno de vida.</p><p>Espero Mostrate Todo^ Taj</p>,A1,3716471,21,C4746811,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,I1,,2278,,,,2021-06-25,N-MF
335,CITY_TOWN,,A1,3716375,31,C4746715,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,3354,,,,2021-06-25,N-NE
336,CITY_TOWN,<p>Hola! Me llamo es Tori.</p><p>Me gustaria es favorito Burger King^ McDonald's^ Wendy's^ y Taco Bell. </p><p>Adios. </p>,A1,3715951,30,W4746289,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MF,4294,,,,2021-06-25,N-MF
337,CITY_TOWN,<p>Holá^ me llamo es Marley. Un lugar popular^ en Baltimore es el Inner Harbor^ que cuenta con muchos restaurantes de mariscos y diferentes tiendas de ropa. Otro lugar popular en Baltimore es el M&amp:T Bank Stadium^ un lugar donde los Baltimore Orioles y Ravens suelen jugar al béisbol y al fútbol. ¡Vete pronto y disfruta de tu estancia!</p>,A1,3715903,41,Q4746240,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,I2,,2278,,,,2021-06-25,N-MF
338,CITY_TOWN,<p>Hola mi recomiendo zoológico el acuario u el centro comercial</p>,A1,3715891,34,M4746228,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MF,2278,,,,2021-06-25,N-SE
339,CITY_TOWN,<p>hola^ mi jjama Angel^ You can go to the mall and or the fair depending on what time you come</p>,A1,3715115,14,D4745451,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,Below N1,N-NE,2278,3768.0,,,2021-06-25,N-NE
340,CITY_TOWN,<p>hola mi nombre es camryn^ creo que deberiasvisitarel aquaria y el zoologica.</p>,A1,3713859,37,W4744195,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N2,N-MM,2278,,,,2021-06-25,N-MM
341,CITY_TOWN,<p>Hola Ms.Flick<br></p><p>Umm lugares populares en mi ciudad serÍan los centros comerciales los centros comerciales tienen muchas cosas como parques interioes^ etiquestas laser^ videojuegos^ comida e incluso tiendas de ropa</p>,A1,3713019,44,S4743355,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MM,4428,,,,2021-06-25,N-MF
342,CITY_TOWN,<p>Holá</p><p>   Me llamo Emma^ y Yo es estudante.  ¿Como Estas? Favorita locationes include es Ocean City^ y^ Washington D.C. Attraciones include futból. Me gustaba favorita futból. Me gusta favorita es Ocean City^ porque es divertido. Washington D.C interaste^ y futból es aburitto. </p><p>                                                                                                                                                                                                                                    Adios!</p><p>                                                                                                                    </p>,A1,3712863,49,B4743199,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MM,4480,,,,2021-06-25,N-MF
343,CITY_TOWN,<p>hola es tu estudiante Gabriel. nosotros should voy a la inner harbor porque es muy bueno postres y muy bueno ^ tastee zone^ y es biblioteca de baltimore. </p>,A1,3712327,8,K4742663,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N2,N-SE,2278,,,,2021-06-25,N-MF
344,CITY_TOWN,<p>Hola^  differente cosas que puedes hacer a qui es caminar por las casas^ a qui hay muchas animales que puedes ver cuando caminando. Hace muchos lugares cercas que puedes vecidar. Hay lugar popular que pudes comer todo lo que queiras.</p>,A1,3711539,43,Y4741872,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,I1,,473,,,,2021-06-25,N-MF
345,CITY_TOWN,<p>Hola mi numbro es Maryam. </p><p>     Un Balitimore Maryland hacer color^ Baltimore City muy exiting. Annapolis muy muy actividados. Cargejos muy delicioso^ y Oysters tu Maryaland. </p>,A1,3711339,10,M4741671,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MM,3947,,,,2021-06-25,N-MF
346,CITY_TOWN,<p>Hola me llama Ximena^ es intereste un mi town es mi pool^ y mi shoppig centre^ un movie theatres.</p>,A1,3711427,47,X4741759,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N1,N-NE,2278,3768.0,,,2021-06-25,N-SE
347,CITY_TOWN,,A1,3711315,8,N4741647,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N1,N-NE,3354,,,,2021-06-25,N-NE
348,CITY_TOWN,<p>Hola mi llamo Avery. Tengo anos trece. En mi casa el pueplo me gusta nada y juego deportes. </p>,A1,3711275,13,Z4741607,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N2,N-SE,2278,,,,2021-06-25,N-MF
349,CITY_TOWN,<p>El Baltimore has lots of things to do. </p>,A1,3711195,10,J4741527,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N1,N-NE,3543,,,,2021-06-25,N-NE
350,CITY_TOWN,<p>Hola! Me llamo es Paule yo tengo 12 anos. en mi ciudad puedes ir a la compras porque es mucho buenos lugares alli. ir al museo hay mucho tipos diferentes de arte. Last ir al puerto porque es realmente bonto pero no el agua.</p>,A1,3711015,45,L4741347,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MF,3354,,,,2021-06-25,N-MF
397,FAMILY,<p>Mi madre Nataila es 37 anos^ Mi padre Ronnie es 37 anos^ MI hermano Ronnie es 18 anos^ Mi hermano Trenton es 2 anos.</p>,A1,3723531,11,Q4754255,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N2,N-MF,473,,,,2021-06-25,N-MF
400,FAMILY,<p>hola me llamo christopher en me casa mi famila tiene sinco personas. mi mama llamo sharley es 46 mi papa llamo john es 52 en mi hermana llamo jessica en mi hermano luke es 17 en 21. Muy coocoo </p>,A1,3731587,15,V4762313,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,473,,,,2021-06-25,N-MF
401,FAMILY,<p>                         Hola^ mi nombre es Isaias^ gracias por escoger nuestro casa para ser tu residencia durante tu cambia temporal de escuela!<br></p><p>En mi familia tengo mi mami (Martha)^ mi papi (Jesus Guevara)^ mis hermanas (Rosalinda^ Elizabeth). Mi tio Paco tambien viva con nosotros.<br></p><p>Mi mama tiene 4x años^ mi papi tiene 5x años^ Rosalinda tiene 5 años^ Elizabeth tiene 11.</p><p>Rosalinda es buena niña^ Elizabeth es un poco loca.Tenemos cuatro cuartos^ y un baño (completo).</p><p>Adios por ahora^ estudiante!</p><p>                                                    --Isaias |Isa| Guevara Romero. </p>,A1,3731311,33,Y4762037,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N4,,473,,,,2021-06-25,N-MF
402,FAMILY,<p>Hola! Me llamo Vaughn.</p><p>Hay cautro miembros en mi familia. Yo^ mi hermana Austyn^ mi madre y mi padre. Nosotros vivimos en Maryland. Yo tengo doce^ mi hermana tengo nueve^ mi madre tengo caurenta y dos^ mi padre tengo caurenta y dos. Todos somos trabajadores y agradables</p><p><br></p><p>Adios! </p>,A1,3729671,2,Y4760397,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,473,,,,2021-06-25,N-MF
403,FAMILY,<p>querido estudiante</p><p>mi familia es muy agradable. en mi familia esta mi mama papa y dos hermanos. mi mama tiene 48 anos y es muy agradable y trabajadora mi papa tiene 52 anos y tambien es agradable y trabajador. pero trabaja la mitad del dia asi que realmente no lo veras tanto tambien es muy trabajador. mi primer hermano tiene 21 anous y va a trabajar y trabajar asi que no lo veras mucho. tambien mi otro hermano tiene 28 anos y tambien va a trabjar^ asi que no lo veras mucho</p><p>                                                                                                             muhammad farzan</p>,A1,3729251,15,U4759977,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,2278,,,,2021-06-25,N-MF
404,FAMILY,<p>Hola me llamo Sean. Yo tengo trece anios. Yo vivir en Catonsville Maryland con mis familia. Yo tener dos hermanos y mi padre y mi madre. Mi harmano de mayor es dieciseis. Mi hermano de menor es doce anios. Mi madre es cuarenta tres anios. Mi padre es cuarenta ocho anios.</p>,A1,3727547,8,S4758273,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MM,3354,,,,2021-06-25,N-MF
405,FAMILY,<p>Hola Me llamo Anisa Cómo dices que tengo una hermana gemela son siete. Mi mamá es bajita y Se tiñó el pelode un color rojizo.Mi padre es alto y tinen el pelo negro . Todos tenemos ojos marrones . Bueno^ espero que tengas un buen día . Adiós</p>,A1,3723651,32,U4754375,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,473,3354.0,,,2021-06-25,N-MF
406,FAMILY,<p>hola^ soy jordyn^</p><p><span style=|font-size: 1em:|> Soy la persona que te deja quedarte en mi casa^ asi que te hablare de mi familia. El nombre de mi mama is Shawnae^ ella tiene 35 anos^ es agradable^ pero no se ponga de lado malo. mi abuela se llama Joy^ tiene 59 anos^ es realmente dulce^ no se enoja a menudo a menos que alguien la presione realmente mal. el nombre de mi abuelo es John u el tiene 67 anos^ tambien es carinoso. el nombre de anos de mi tia es Joi^ ella tiene 31 anos^ tiene un hijo que es mi prima. mi prima se llama Novah^ tiene 2 anos^ tiene mucha energia. el nomrede mi hermano es Jermiah^ tiene 15 anos^ es ruidoso y tiene novia. no vivo con mi papa ni nunca he visto a mi papa en como 6 anos. no tenemos contacto entre nosotros porque no conozco a su nunber^ ni tampoco y yo estamos bien con la familia que tenemos. y todos vivimos en baltimore pero somos de diferentes lugares. mi mama es de nueva york^ mi abuela es de pueto rico^ mi tia tabien es de nueva york^ Novah es de baltimore^ mi hermano es de ohio^ y mi padre graduado tabien es de baaltimore^ y yo soy de phillidalphia. amo a toda mi familia por igual^ mi abuela me ensena algo de esponal despues de la escuela^ mi mama siempre esta ahi para mi^ mi tia es como mi mejor amiga^ mi abuelo realmente me cuida a mi y a sus bebe^ y mi hermano es molesto pero todavia lo amo^ y soy solo yo. asi que espero que te guste y disfrutes do tu tiempo con nosotros.</span></p><p><span style=|font-size: 1em:|>jordyn firmado</span></p>,A1,3723519,49,V4754243,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4428,,,,2021-06-25,N-MF
407,FAMILY,<p>hola amigo me ilamo jermaine i have á mama that is called lekyiÅ blake is 36 a little hermano who is 5 called loyal cherry and a abuela n abuelo</p><p>i live in windsor mill^maryland</p><p>they are kinda coco crazy but to be honest mi familia is not that mean anyway see you when you get here amigo<br></p><p>adios from^Jermaine</p>,A1,3723503,1,A4754227,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,Below N1,N-SE,3354,,,,2021-06-25,N-NE
408,FAMILY,<p>mi familia  humanitario  y amable y nosotros live in maryland y nosotros pets</p>,A1,3722895,31,K4753619,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N1,N-MM,4294,,,,2021-06-25,N-SE
409,FAMILY,<p>Hola mi llamo Dagen^ mi familia es differente y divertida.</p><p>Mi familia^ Logan (16) Madre (41) Padre (38) </p>,A1,3721899,11,M4752619,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N1,N-MM,3354,,,,2021-06-25,N-MF
410,FAMILY,<p>Hola^ Me llamo Sanaa.</p><p>yo en vivo mi familia. Mi mama es amable^ Mi papa es divertido^ y  mi hermanos es protectora. Mi papa es 39^ mi mama es 40^  mi hermano es 17 y mi hermano es 21. me y mi familia vivo en baltimore.</p><p>Adios.</p>,A1,3718479,30,Q4748819,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4428,,,,2021-06-25,N-MF
411,FAMILY,<p>Hola^ mi iimao es Arden. Mi mama nombre es Brittany^ y mi padre nombre is Lee. Mi mama es dramatica^ y mi padre es activo. Y tu?</p>,A1,3718263,15,Y4748603,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4428,,,,2021-06-25,N-MF
412,FAMILY,<p>Hola^ me llamo es Dereon. Me live in baltmore Maryland. Mi brother llamo es Prince. Mi madre llamo es Kiani. Mi brother es smart y bad. Mi madre es nice y funny. </p>,A1,3718055,23,S4748395,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N1,N-MM,3354,,,,2021-06-25,N-MM
413,FAMILY,ú<p>Hola^ me llamo joel! Yo tengo 13. Me gusta fùtbol y video juegos. Mi papa mucho gusto fútbol. Mi papa soy doctor^ Mi papa tengo 50. Mi madre tambien doctor.Mi madre mucho gusto fútbol americano^ Mi madre tengo 45. Mi hermano tengo 15. Mi hermano mucho gusto futbol americano. </p><p><br></p><p>Mi papa soy named David</p><p>Mi madre soy named Keziah </p><p>Mi hermano soy named Richard ú</p>,A1,3717863,31,T4748203,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4428,,,,2021-06-25,N-MF
