145,TRAVEL,<p>Viajar a diferente lugares en el mundo es muy divertido y nos enseña mucho de nuestra tierra. La parté mas difícil para planear es cómo llegar a un destino y depende por cuanto dura llegar y el dinero.</p><p>Una forma de transportación muy popúlar es ir en carro. Casí todo la gente tiene carro. Los beneficios para viajar en carro es tener todo el tiempo que uno necesita para preparar para un viaje. Por ejemplo^ preparar sus bolsas y otras necesidades mas grandes que no puedes llevar en avíones o autóbuses. Es mas tranquilo ir en carro porque puedes estar más cómodo con su familia y puedes parar cuando necesitas un descanso. Pero hay razones de lo que cual no son muy positivos. Viajar en carro puede costar mucho dinero si es un viaje largo y eso significa que tienes que parar para comprar mas gasolina para seguir manejando y puedes perder dinero. </p><p>Otra forma de transportación es en avíon. Ir en avíon es muy fácil porque solo tienes que pagar para un boleto y esperar para su vuelo y puedes llegar más rápido a su destino. Puedes descansar y estar cómodo en un avíon y tener comida y agua cuando lo necesitas. Pero es una problema cuando los avíones no estans listos a tiempo y causa un retraso. Es peligroso tambien porque hay muchos incidentes en que los avíones han caído del cielo pero es menos probable que suceda. Aveces la gente pierde sus bolsas o piereden dinero. </p><p>La ultíma forma de viajar es en bicicleta. Este tanportación son para viajes que no son tan largos. Por ejemplo^ uno puede visitar a su familia que vive a 30 minutos de su casa y puede viajar en bicicleta. Pero en varíos occasiones le gente se han herído o murieron por no tener cuidado en las calles. </p><p><br></p>,B2,3738020,60,A4770818,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.,I,1,I5,,4428,,,,2021-06-30,1-I-MF
0,ACTIVITIES,<p>Hola mi amigo^<br></p><p>¿Que onda? ¿Tu verano ha sido bien? Yo vivo en la ciudad de Wilmington en los Estados Unidos y disfruto mi verano mucho. En el verano^ yo y mi amigos quien son mi vecinos tambien^ empiezen nuestro verano con mirar los peliculas popular y ir a lugares diferentes como museos y piscinas. Yo veo muchas peliculas y programas de television como Sherlock y la Oficina^ pero este verano yo miro partidos de fútbol y baloncesto. Luego^ jugo futbol^ tennis^ y baloncesto con mis amigos en el parque de mi barrio donde hay lugares para jugar deportes. Ademas^ me encanta leer libros en el verano tambien pero quiero leer libros de Percy Jackson primero. Sin embargo^ no tengo solamente actividades para pasatiempo y tengo tareas tambien que incluir una investigacion cientifica y estudiar para unas examenes importantes. Voy a ir al pais de Iran tambien porque mi familia y unos de mi amigos viven en eso pais y no he visitado mis amigos ahí. Voy a visitar lugares historicas y los centros comerciales mientras estoy en Iran entonces creo que voy a tener un buen tiempo en este verano. ¿Cuales son tu planes y metas para el verano? ¿Vas a salir tu pais y visitar un pais nuevo o vas a quedarse en España? ¿Cuales son tu pasatiempos favoritos en el verano? Dime cada que tu quieres y tengo un fantastico verano.<br></p><p>Gracias^</p><p>Sasan Sedighi</p>,A2,3744636,83,B4781354,Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.,N,1,I4,,2278,143.0,3543.0,4587.0,2021-06-30,N-MF
22,ENTERTAINMENT,<p>Hola mi amigo^</p><p>¡JAJAJA! Pienso que tu videos de gatos eran muy comica y disfrute mirar el video. Como tu sabes^ vivo en los estados unidos y en nuestro pais^ la gente miran muchas tipos diferentes de videos y generos diferentes de peliculas y programas de television pero creo que los generos de drama y horror son mas popular de otras generos. Personalmente^ me encanta peliculas que me dan miedo y voy a mirar unos de estas peliculas pero mis peliculas favoritos son peliculas romanticas como el Titanic. Adicionalmente^ me gusta peliculas historicas como Gladiator^ Spartacus^ y Revenant porque me ayudan imaginar como la vida era en el pasado y usualmente tienen los protagonistas quien son muy duro que me inspiran. Unos de mi amigos le gusta peliculas sobre el espacio como Gravity y Interstellar que son peliculas muy popular en los estados unidos: por la tanto^ muchas de la gente en la clase de ciencias me dicen que quieren seguir un trabajo en relacion del espacio y las ciencias. En mi comunidad^ la gente usualmente mirar estas peliculas en Netflix que es un applicacion popular para mirar programas y peliculas pero unas personas van a los cines para mirar su peliculas favoritas. La mayoria de las personas ven las peliculas en la noche con su familias despues de su trabajo^ tareas^ y escuela entonces pueden relajar y disfrutar su tiempo. ¿Cuales los generos y peliculas favoritas en Venezuela y cuando la gente miran estas peliculas? ¿Hay peliculas que no tu puedes mirar porque tu gobierno no tu permita y cuales son estas peliculas? </p><p>Gracias^</p><p>Sasan Sedighi</p>,A2,3744636,83,B4781354,Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible.,N,1,I4,,2278,143.0,3543.0,4587.0,2021-06-30,N-MF
47,FOOD,<p>Hola! ¿Como estas? Mi nombre ErÍc. Yo vivo Nueva York. In Nueva York nosotro comer Pizza^ papa y a lot esta. <br></p><p>Gracias^ Adios!</p><p><br></p>,A1,3743708,29,A4779453,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N3,N-MF,4294,,,,2021-06-30,N-MF
48,FOOD,<p>Yo me comer hamburgesas de queso. En Delawere^ muchos personas comers cosas como pescado.   </p>,A1,3651022,17,W4673677,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N4,,3389,,,,2021-06-30,N-MF
49,SCHOOL,<p>Yo no se que mi escuella mira con. Mi nuevea esquella no es abrir ahora. </p>,A1,3651022,17,W4673677,An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.,N,1,N4,,3389,,,,2021-06-30,N-MF
50,SCHOOL,<p>Differento actidas during eschala esdas home room.</p>,A1,3743708,29,A4779453,An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.,N,1,N3,N-SE,4294,,,,2021-06-30,N-NE
52,SEASONS,<p>Hola amiga! ¿Como estas? California es moy  hace calor y frio. </p><p>Gracias^ adios!</p><p><br></p>,A1,3743708,29,A4779453,Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live.,N,1,N3,N-MF,4294,,,,2021-06-30,N-MF
53,SEASONS,<p>En los veranos en Delawere^ soy muy caliente. Muchos personas ir a la playa durrante verano aqui. Los otros son frio. </p>,A1,3651022,17,W4673677,Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live.,N,1,N4,,3389,,,,2021-06-30,N-MF
58,TECHNOLOGY,<p>Hola mi amigo^</p><p>Yo y mi amigos usan tipos diferentes de la tecnologia en la escuela y la casa como los telefonos celulares^ los televisiones^ las computadoras^ y las aplicaciones en telfonos. En la escuela^ nuestro maestro usa una computadora para nos mostra unos videos y notas que tenemos que ver para nuestro topico. Los estudiantes usan los computadoras tambien porque necesitan hacer sus tareas y mirar videos educacional. Usamos aplicaciones diferentes tambien como Schoology que usamos para entregar nuestro tareas y Zoom que utilizamos para conectar con nuestro clases y hablar con nuestro maestros. Usamos Gmail para comunicar con otras estudiantes y maestros cuando estamos en la casa y usamos Facetime para llamar nuestro amigos y hablar sobre cada cosas. Sin embargo^ los aplicaciones y los telefonos no son solamente tecnologia que utilizamos porque usamos los televisiones para mirar peliculas y partidos de deportes mientras usamos Xbox para jugar videojuegos. ¿Como tu usas la tecnologia y cuales son tipos de tecnologia que tu utilizas en la escuela y la casa? Dime cada que tu quieres y espero que tu tengas buen tiempos.</p><p>Ciao^</p><p>Sasan Sedighi</p>,A2,3744636,83,B4781354,Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible.,N,1,I4,,2278,143.0,3543.0,4587.0,2021-06-30,N-MF
64,CITY_TOWN,<p>¡Hola! En Windsor Mill^ tú puede visisto El National Aquarium^ El Baltimore Museum of Art y El Fort McHenry National Monument and Historic Shine. ¡Tiene divertido!</p>,A1,3727131,38,L4757856,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MM,3389,,,,2021-06-30,N-SE
65,CITY_TOWN,,A1,3725103,20,P4755827,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,3389,,,,2021-06-30,N-NE
71,CITY_TOWN,,A1,3717851,12,T4748191,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N2,N-NE,4294,,,,2021-06-30,N-NE
72,CITY_TOWN,,A1,3713247,3,X4743583,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,3389,,,,2021-06-30,N-NE
73,CITY_TOWN,,A1,3711899,18,N4742234,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,3389,,,,2021-06-30,N-NE
74,CITY_TOWN,<p>!Hola! me llamo Travis^ yo tengo once años. mi pueblo es muy interesante. el mejor restaurante es Little Pheniox^ muy delicioso. nosotros tengo muchos parques en el pueblo^ Patapsco state park es muy divertido^ tú puedes relajarse^ jugar deportes y^ caminar. El Fort McHenry es muy interesante^ tú puedes aprender Maryland historia!  </p><p>!Adios y tengo bein dia!</p>,A1,3730587,9099,S4761313,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,I4,,4294,,,,2021-06-30,N-MF
75,CITY_TOWN,,A1,3730347,9,V4761073,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,4294,,,,2021-06-30,N-NE
76,CITY_TOWN,,A1,3729319,13,H4760045,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-NE,4294,,,,2021-06-30,N-NE
77,CITY_TOWN,<p>Hola tengo muchas es comer come chipotle y museum </p>,A1,3724355,29,W4755079,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N2,N-MM,3389,,,,2021-06-30,N-MM
78,CITY_TOWN,<p>Dear Teacher </p><p>Subject: your trip to parkville<br></p><p>I no dejes mucho la casa pero un lugar al que te uede gustar ir es la arcada (unico lugar al que voy realmente)</p><p><br></p>,A1,3724319,19,E4755043,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
85,FAMILY,<p>Hola! Me llamo Annisha Campbell soy 13 anos^ Mi gusta videjuegos y leer. Mi familia es mi Mama(44)^ Papa(47) y dos hermanos(20/13). Uno hermano le gusta futbol/deportes y uno le gusta  videojuegos. Mi Mama la gusta cooking^ Mi Papa le gusta television.</p>,A1,3725103,20,P4755827,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
103,FAMILY,<p>Hola me llamo john personas 5 y mi familia mi papa mi mama mi hermano mi hermana</p>,A1,3724355,29,W4755079,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N2,N-MM,3389,,,,2021-06-30,N-MF
104,FAMILY,<p>Hi^ </p><p>Me llamo es Barbara Joy pero puedes llamarme pÚa^ Tengo 13 anos. En mi tiempo libre me gusta patinar^ ver anime^ dibujar y escuchar musica. Vivi con mi mama^ mi hermana^ y mi hermano en maryland. No salgo mucho^ pero se que hay una arcarda cerca fui a mi cumpleanos el ano pasado. no puede esperar aa verte.</p>,A1,3724319,19,E4755043,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
106,FAMILY,<p>Hola yo soy Ari. Yo vivo Maryland. Tengo una familia de 3. El nmbre de mi mama es Shavit ella 41. El nombre de mi papa es Corey ella 43. A ellas les gusta travel. </p>,A1,3717851,12,T4748191,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N2,N-MF,4294,,,,2021-06-30,N-MF
107,FAMILY,<p>Hola^ mi llamo Arturo y tengo un padre^ madre^ dos hermanos y un hermana. Vivo en Maryland^ USA. Mi padre's nombre es Carlos^ tiene 50 anos  ^ es un normal persona^ sabe mucho y tabien trabaja mucho. Mi madre's nombre es Veronica^ tiene 48 o y 47 anos^ ella trabajar con mi padre. Ella gusta a ir a la mall y esta aferda. Mi dos hermanos' nombres son Brandon y Kevin. Brandon tiene 23 anos y Kevin tiene 22 anos. Brandon es normal y tiene un bien trabajo. Kevin tabien tiene un bien trabajar pero vive con mi madre y padre. Mi hermana's nombre es Melanie^ tiene 15 anos. Ella esta alta y flaca^ no sale mucho.</p>,A1,3713247,3,X4743583,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
108,FAMILY,<p>Hola! Mi nombre es paige. Mi madre nombre es Heather^ Mi padre nombre es Kenny^ Mi abuela nombre es Melinda^ Mi abuelo nombre es Dennis^  Y mi madre es 34 anos^ Mi padre es 35 anos^ Mi abuela es 53 anos^ Y mi abuelo es 54 anos. Y yo maryland.  Y mi familia es intereste y bonito^ y mi intereste y differente.  Gracias! Adios amigo!</p><p><br></p>,A1,3711899,18,N4742234,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
109,FAMILY,<p>Hola! me llamo Travis^ yo tengo once años. mi casa es en la barrio. mi mama nombre es Stephanie^ ella tengo cuarenta y nueve^ ella tengo pelo rubio^ ojos verdes y^ alta. mi hermaña meor nombre es Mackenzie^ ella tengo dieciocho. ella tengo pelo marrón^ ojos azules^ y baja. mi papa nombre es Martin^ ello tengo pelo marrón^ ojos verdes y^ alta. adios! </p>,A1,3730587,9099,S4761313,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,I4,,4294,,,,2021-06-30,N-MF
110,FAMILY,<p><b>Hola mi nombre es mira mi familia y de soy Maryland Mal ^ Kay and Kianna. Mi famila tenemos ojos marones y medimos al menos alrededon de 5'1 o 6'1.</b></p>,A1,3730347,9,V4761073,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4294,,,,2021-06-30,N-MF
111,FAMILY,<p>¡Hola!<br></p><p> Yo vivo en Parkville Maryland con mi familia. Mi familia es mi hermano Jason quien es 16^ mi madre Gabrielle quien es 42^ y mi padre Jason quien es 44.</p><p>¡Adios!<br></p>,A1,3729319,13,H4760045,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,4294,,,,2021-06-30,N-MF
112,FAMILY,<p>¡Hola! Yo vivo en un apartamento en MaryLand. Mi familia tiene mi padre^ mi hermano y mi madre. El nombre de mi padre es Damien. No sé cuantos años tiene mi padre. El nombre de mi hermano es Devon. Devon tiene 17 años. El nombre de mi madre es Nyiesha. Ella tiene 42 años y ellos eres felíz a tiene tú en la familia.</p>,A1,3727131,38,L4757856,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
131,WEATHER,<p>Dear^ Penpal</p><p>mi estacion favorita es la primavera la cantidad perfecta de calor y frio^ pero mi clima favorita es la lluvia para mu muestra una emocion tan mich como la alegria y la trizesta.</p><p>from^ barb &lt:3</p>,A1,3724319,19,E4755043,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
136,WEATHER,<p>Me gusta winter. Me gusta jugar con snow</p><p><br></p>,A1,3717851,12,T4748191,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N2,N-SE,4294,,,,2021-06-30,N-SE
137,WEATHER,<p>Mi favorito clima es verano^ Me gusta ir a la playa y nadr. Quando no estoy a la playa me gust ir afueda y jugar con mis amigos.</p>,A1,3713247,3,X4743583,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
138,WEATHER,<p>Mi favorita es Otoño^ Y nevado. Y mi favorita es primovera y soleado. Y mi gusta decembre que </p>,A1,3711899,18,N4742234,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MM,3389,,,,2021-06-30,N-MF
140,WEATHER,<p>Mi favorita es Fall porque mis cumleaños es en Fall. No tengo actividades de Fall pero me gusta.</p>,A1,3727131,38,L4757856,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MF
141,WEATHER,<p>Mi favorita es winter. Mi gusta el frio y snow porque interesante y divertido.</p>,A1,3725103,20,P4755827,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MF,3389,,,,2021-06-30,N-MM
142,WEATHER,<p>Hola me gusta hacer frio porque nieve </p>,A1,3724355,29,W4755079,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N2,N-MM,3389,,,,2021-06-30,N-MF
146,WEATHER,<p>mi clima favorito es el invierno. la mejor parte es relajante en mi casa con mi familia ver peliculas. yo tambien gusta jugar en el frio.</p><p>mi segundo clima favorito es soleado. hace sol y bien tiempo. mi activo favorito es ir a la playa con mi famila y nadar.</p>,A1,3730587,9099,S4761313,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,I4,,4294,,,,2021-06-30,N-MF
147,WEATHER,<p>Mi temporada de favorita es verano porque </p>,A1,3730347,9,V4761073,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MM,4294,,,,2021-06-30,N-SE
148,WEATHER,<p>!Hola!</p><p> Mi favorita estacion es verno porque es caliente y yo amor la playa.</p>,A1,3729319,13,H4760045,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MM,4294,,,,2021-06-30,N-MF
